Date,Time,Booking ID,Booking Status,Customer ID,Vehicle Type,City,Pickup Location,Drop Location,Fare (INR)
7/27/2025,16:55:33,6985420b-08d3-4fe7-b496-898f6d845009,Ongoing,866c9fd9-5275-4c07-9361-83111a5c9604,Prime Plus,Jaipur,Kannan Marg,Sarna Path,1307.65
7/28/2025,17:20:38,1c962338-f9b2-421c-ba79-5289f8a94c4e,Cancelled,9e4692a5-bde3-48b4-a457-a63d1e2c35ee,eBike,Mumbai,Samra Zila,Mammen Street,337.43
7/24/2025,8:00:47,461e44d4-1fe1-498c-9ee1-3e47da17a33c,Cancelled,4d4273f2-9e7f-4004-a0ba-e75977afff16,Prime Sedan,Jaipur,Amble Nagar,Rastogi,645.03
7/1/2025,20:52:31,72a654f8-135a-47e3-b5dc-317441afca1b,Completed,cdfb432d-a28a-4d02-8d18-2906c70408f4,Prime SUV,Delhi,Wason Path,Chaudhari Ganj,68.02
6/25/2025,0:38:51,ce4686a9-7d20-4a65-9157-3c20be6bc5bc,Completed,5a428010-9844-453a-9115-e9e3760b278d,Prime Plus,Hyderabad,Kar Nagar,Dugar Road,1408.44
6/29/2025,5:41:33,7e8d2419-ed2d-4a2e-a35e-ee0e2fd0e6aa,Ongoing,f70aeb0c-da05-477c-a8ab-a02f7351e907,Bike,Kolkata,Sibal Chowk,Dhingra Circle,944.97
7/29/2025,18:54:42,b8cc84fa-830d-4e07-9b30-3edc1ac3ae14,Cancelled,9f617530-f12b-48cf-ba28-358db0816ecd,Mini,Lucknow,Dey Path,Solanki Road,460.52
7/27/2025,19:40:32,e5eb9876-4b69-471d-af1c-3e1726e3d209,Completed,400ae1e1-b9df-448c-9387-b65f120ee03e,Prime Sedan,Chennai,Mangat Zila,Tailor Chowk,185.07
6/11/2025,23:13:46,ba69e45a-21d1-424b-906a-4da80d7e93e2,Completed,3116fb4f-f78a-41c3-b180-d19eb9de4524,Bike,Lucknow,Kota Chowk,Deshmukh Chowk,681.15
7/18/2025,18:54:08,1c32d298-00aa-4f74-b0fa-598363b117e4,Completed,7c6792e0-37a1-4621-b55c-b973798c7354,Auto,Bangalore,Thakkar Zila,Edwin Chowk,248.96
6/7/2025,16:16:44,56e315b0-702a-41ff-b4b4-d6da76a5f215,Completed,10ffb11d-2d44-4040-aeb0-e71f4d0f604c,Bike,Bangalore,Sandhu Nagar,Ghosh Ganj,340.07
7/20/2025,0:17:52,7d6e0e73-7203-4303-8ff6-101caea56f79,Ongoing,72f114da-6c7c-4d75-b0ea-51c0fedda043,Auto,Lucknow,Dar Zila,Sane Marg,193.76
7/4/2025,10:42:31,4a8ae809-0750-463c-b7a6-89d3aff90dcb,Completed,fe7f880e-bf82-46e6-a0ba-500b5986a38f,Auto,Pune,Seth Circle,Gara Zila,556
7/22/2025,5:01:00,2ef29956-d8f8-4861-bcc2-5a35a75287b5,Ongoing,2da37686-4f72-42f5-adca-8da0e599742e,Bike,Mumbai,Chowdhury Ganj,Aurora Circle,1354.9
7/11/2025,17:51:21,12cab00e-16ff-4e24-a137-1ee1043d32a0,Cancelled,2cc26ce5-ef91-425b-9ae5-9995e288c17c,Auto,Delhi,Sathe Marg,Rana Zila,467.17
6/10/2025,13:45:02,cfca4258-c0d8-4bd8-900f-bbade5b0b297,Ongoing,db57d3a9-9820-42ac-90c1-d368e9c2c769,Bike,Delhi,Deshpande Chowk,Andra Ganj,1377.32
6/28/2025,8:37:01,8cd4c7a4-e403-4554-86bc-cb5de5667a88,Completed,02fdf109-2f74-4ee5-ac84-15fadb8e29b8,Mini,Ahmedabad,Dash Nagar,Sarkar Ganj,335.11
6/7/2025,10:45:38,e3ce627c-5186-4ad7-9468-534b0758d16d,Cancelled,b9e2c323-b5fe-4e88-8415-a0878d08187c,Mini,Lucknow,Vyas Nagar,Chaudhari Ganj,309.08
7/3/2025,15:25:05,fb7106dc-192f-4381-a6a1-5c66ba068482,Cancelled,7cb13c74-204a-4766-9a81-65f59eca588c,Auto,Lucknow,Jhaveri,Shankar,731.31
6/26/2025,20:57:24,0fbd31f2-e9f4-422f-9306-e9a75d906e49,Ongoing,17a67847-9284-42c3-a9a3-fcb579640f7e,Mini,Mumbai,Mane Path,Rajan Street,1347.4
7/17/2025,4:54:07,2f932449-7ab1-4440-b49a-44e95f5905ac,Cancelled,887fb7c5-a543-4a5d-b5b4-afad455fc470,eBike,Kolkata,Sarma,Cherian Road,808.87
6/30/2025,2:40:58,a52074b3-f525-4cb4-8f56-c7fd294da1aa,Ongoing,f228b668-e112-4f0b-ad79-1e10b76fed3c,eBike,Bangalore,Raj Path,Shankar Chowk,741.08
8/2/2025,15:24:14,581b5d37-4234-427a-8287-bd54f9abcbe2,Cancelled,80d621e5-aeae-4fac-84f3-57302baf4657,Bike,Pune,Gaba Ganj,Raj Ganj,659.32
7/27/2025,1:01:26,2c6023bd-3b25-450d-821b-4f414a2e5067,Ongoing,f92b4d25-5fdd-4b19-a3a1-db951ed6b190,Prime SUV,Pune,Kohli Nagar,Datta Ganj,1381.95
6/15/2025,0:50:19,a7047389-7ab0-4183-8193-845af2e8debd,Completed,4f4f5f83-fe71-4a95-8a91-6597d7dd5a12,Prime Sedan,Mumbai,Dar Circle,Mani Road,95.89
6/22/2025,9:21:39,7770c917-7156-4ef9-bf80-1470391de85d,Ongoing,342f0152-c0b2-4136-82f5-7f8166189ea3,Prime Sedan,Bangalore,Som Street,Bala Chowk,1295.05
7/16/2025,12:56:35,520ca90a-bef7-4c8d-88b2-57b42a74649f,Ongoing,a37a6f55-d852-43b3-a544-f708a6eee234,Prime Sedan,Delhi,Butala Road,Hayer Street,352.22
6/19/2025,2:54:40,eca3dc49-f4b3-499b-89db-5e247d587e37,Completed,71823499-8da7-4f16-984c-427dfc84ff57,Bike,Hyderabad,Kata Circle,Basak Road,413.96
7/19/2025,6:02:22,91a77293-ef2e-4dbe-86fc-41707e85c2b3,Ongoing,678eeb10-2b1f-4bc7-b80b-99d49758cdee,Auto,Mumbai,Dewan Circle,Chadha Road,473.86
8/4/2025,21:23:00,b4f82ccd-7554-432a-b83d-e81441deb190,Ongoing,2026a085-8e10-435d-91b9-98ccb1a0eb16,Prime SUV,Ahmedabad,Cheema Nagar,Khatri,954.33
8/1/2025,20:38:10,86d434cb-0eca-4021-afb7-35a646048be9,Cancelled,2c7171e6-f81d-4bd7-8998-6031589aa377,Bike,Mumbai,Varty Ganj,Dugal Ganj,115.25
7/27/2025,5:51:15,25bb9ebb-853e-400a-a073-e0510ba1099b,Ongoing,f4ea7be7-6bc9-4223-ab6d-4ca11b34bd0e,Auto,Kolkata,Chahal Zila,Deshmukh Marg,452.29
6/27/2025,4:16:45,d4dd366e-caf6-46f2-a762-44b343563f50,Cancelled,82e30ff9-2bea-45a3-8527-00f6a9672a50,Auto,Mumbai,Kohli Road,Chawla Chowk,671.42
6/30/2025,11:32:35,2870b110-a54c-4563-a8bc-5def458fe25c,Completed,72e71058-48c2-40a5-8664-4e38bd6d94c9,eBike,Ahmedabad,Bhakta,Divan Path,150.72
6/17/2025,0:02:51,e1b508dc-1a96-423f-9a57-935472ffc9fa,Cancelled,7af051da-5790-4f5f-9798-c117aeb1f359,eBike,Kolkata,Thakur Marg,Jayaraman Marg,525.3
6/15/2025,21:41:30,5d7c8cd9-75bc-4254-af2d-f0d265dbafe5,Cancelled,4b6dbbf2-b865-445f-bfb5-f092dc0e6646,Mini,Delhi,Kar,Jha,543.26
8/4/2025,0:22:07,c8446688-af70-44bd-b88a-b275705d6a58,Completed,c37744c5-411f-4f43-8b15-35fdc5321a85,Prime Plus,Hyderabad,Mammen Zila,Sarma Ganj,791.82
7/23/2025,14:24:29,8c41654d-4332-431d-aaf9-b800f75540a7,Cancelled,bf5bb74e-17a2-42c2-97be-8c1d5af99c17,Prime SUV,Mumbai,Bala Ganj,Ranganathan Circle,690
6/9/2025,16:47:29,a795053e-25b2-4236-8c7a-634dff193396,Completed,7235dbf6-83a2-47e7-aa25-d173c83680d3,Prime Plus,Kolkata,Grewal Street,Kannan Zila,1497.11
7/25/2025,17:27:48,4e3f5788-67d5-4f7d-9daa-6ba0d9355f12,Ongoing,8583d077-6b4b-4cb9-9baa-0c98dc727794,Prime SUV,Lucknow,Kata Circle,Devi,1262.05
7/24/2025,17:33:57,4dce807e-a618-45e7-b214-1357ddb7cb6b,Ongoing,4ad6f6f0-9909-4176-8a27-5819ed3499ac,Mini,Delhi,Balan Chowk,Wadhwa Nagar,766.9
7/23/2025,12:33:54,3a765933-c1f6-414a-b0eb-3ca868f550af,Cancelled,1976ad03-8c9b-47b7-9275-56d47c5a369b,Auto,Mumbai,Chowdhury Marg,Varty Marg,942.47
6/7/2025,8:28:07,4e512211-772d-4382-90c1-9958e94775da,Ongoing,a9e8299b-2a4c-4855-b697-c70c7caa3e15,Auto,Jaipur,Sengupta Path,Golla Street,323.74
8/4/2025,5:40:23,6249bb5d-8f09-422f-b48b-2554b840a2c8,Completed,ae70d60e-f8d0-45b6-a9b5-ea726851b807,Mini,Kolkata,Bhandari Path,Devi Ganj,484.68
6/30/2025,16:09:45,c5bc8f10-1f3a-4f83-a9b7-8225b2662981,Ongoing,e47636ff-4dff-44ea-9cca-268be742cc70,eBike,Ahmedabad,Sachar Street,Choudhry Road,314.99
6/30/2025,12:29:49,c66cf413-ad26-4b10-8b68-02de6785b20b,Completed,52865912-da60-4347-8a27-abc3058152cb,Prime Sedan,Chennai,Bava Chowk,Saran Nagar,1329.2
6/11/2025,5:18:55,0c5af95c-8088-4bed-9d89-6eeede5766f3,Ongoing,eb14bc04-b36f-419b-a398-15bcea09f465,Prime Sedan,Kolkata,Ravi Street,Kala Chowk,466.2
7/17/2025,21:08:32,8d9847c3-4dd9-4e53-bb79-90e0f7b6187a,Cancelled,bf5382e5-af0f-4819-8077-b2074830a872,Bike,Ahmedabad,Seth Chowk,Choudhury Ganj,367.83
6/8/2025,23:12:16,da4efbaa-d3ff-46ec-8ebf-8120e6585112,Ongoing,80c45b14-268c-4598-9588-4ee8743348cd,eBike,Jaipur,Varghese Chowk,Cheema Circle,496.1
7/21/2025,13:35:58,fa194b5c-e395-43ae-b916-a562db5edc3b,Ongoing,6aa0ffe5-c88b-46a8-9a1d-573862ffa358,Mini,Hyderabad,Viswanathan Chowk,Sunder,1168.67
7/1/2025,6:36:39,ff50051e-d4df-47b4-aa1f-fc4409c51d0e,Ongoing,7ed9cb9a-0106-4955-8ab7-aeffb489b17b,Prime SUV,Jaipur,Trivedi Ganj,Yohannan Street,162.77
7/11/2025,13:23:58,a2f69768-f3fc-47b3-9b18-c39f16d7b114,Completed,caefc3be-5933-4c08-bb50-5b16abd5e049,eBike,Kolkata,Kari Street,Bahl Road,769.5
7/23/2025,2:33:15,6f670b31-d3e4-4764-b7e0-810c343bc83f,Completed,a62a5648-049c-4a47-996a-2da9f2eb2933,Mini,Chennai,Virk Zila,Srinivasan Nagar,367.59
7/23/2025,7:35:06,b7df6598-3a76-4897-bb62-3f1187dcda80,Cancelled,8b5ac38d-f17e-43b2-a98c-38da4eb7db5f,Bike,Pune,Jain Zila,Sheth Marg,550.76
7/21/2025,9:12:38,f2e86e6b-a049-4848-b29b-c449b8caf4f5,Completed,f2c16efd-5056-4bb7-af8f-dd84a522faed,Prime SUV,Jaipur,Bakshi Circle,Wable Marg,1182.31
7/7/2025,7:48:39,93c9b10a-dec3-4a06-8185-858625d5acf3,Ongoing,e55996e5-e671-4ec7-9d32-be451f25c7a8,Prime Sedan,Jaipur,Viswanathan Chowk,Garg Nagar,1204.39
6/14/2025,3:54:42,be75e442-8546-42c6-976f-2de2d5ca9eb5,Ongoing,1a639e97-5fcd-4cd4-b1ef-a52357932bab,Prime Sedan,Bangalore,Garde,Shetty Marg,776.43
7/21/2025,6:26:45,f87e5ab4-d84d-44e9-8085-d5aa9cf35c77,Completed,a7f37390-5145-4b0e-a672-ea5342604a39,Prime SUV,Jaipur,Uppal Nagar,Goda Path,613.65
6/27/2025,6:47:43,24992b2a-014e-423d-a9a4-a54bb62d8978,Ongoing,12f9bb46-c725-48af-810d-a6f599005633,Prime SUV,Lucknow,Loyal Street,Dara Nagar,420.52
6/22/2025,5:59:21,5640cfec-9c54-4ab5-9912-d8a541a72660,Cancelled,7a38ba60-7998-418e-9b7c-8bc7e31dff81,Prime Plus,Pune,Chaudry Road,Jayaraman Street,876.9
6/7/2025,3:45:11,458c20a2-ed55-4a49-921c-1c59b0f312cf,Cancelled,77101bdf-5ffa-4c1b-a40b-44a83f02dbce,Prime Plus,Hyderabad,Rama Nagar,Karpe Nagar,1496.28
6/24/2025,14:17:52,6b0bf57c-39e8-4da0-a0ef-c2660182e2aa,Completed,eb395ca0-cae3-43ea-a3da-fd41c4641939,Prime Plus,Bangalore,Ghose Street,Thaker Chowk,289.99
6/28/2025,1:12:40,2479bbc0-ac8d-4763-a19e-8299b73927e9,Completed,149578ec-0e4a-4201-a3a2-44ef5a5fbc32,Auto,Chennai,Rau Road,Choudhry,1317.51
7/14/2025,19:35:09,6862766b-ec97-485b-b803-674a254ad94d,Cancelled,0f8cc736-fd4d-42ff-afa4-6d40f3fc0286,eBike,Bangalore,Hans,Mani Zila,1170.43
7/24/2025,2:53:10,a93a6bf0-60ed-4e53-9c1d-97b27a3de254,Cancelled,63c414bd-ac7f-42a9-9d3f-8171ddc51c0d,Bike,Ahmedabad,Bera Marg,Chawla Ganj,586.1
7/4/2025,12:56:29,cfaffdd8-4872-4485-981b-dc2879e6719d,Completed,ae924a08-626a-47b7-abfb-d070d5cd7dab,Prime Sedan,Chennai,Sarkar Street,Swamy Nagar,376.82
6/18/2025,11:03:00,7f56207c-af16-4da1-8712-b54458baf98c,Completed,0258e81a-5fd8-4356-b2fb-7ed2242b3ad2,Prime SUV,Bangalore,Kadakia Ganj,Chand Nagar,1271
6/26/2025,11:21:27,44cf7923-9704-48de-8288-762a7f7ee79c,Completed,40ca6087-bcaf-4913-9d28-72b1f34b734d,eBike,Pune,Ramanathan Street,Bhatia Street,248.38
7/15/2025,16:22:19,c8d0e24d-ab1f-4fc0-9715-22f74420d76d,Ongoing,7fca3bb3-ae71-4a3e-ac90-9bff8d9acd8c,Auto,Mumbai,Anand Nagar,Hans Street,861.15
7/30/2025,13:26:06,27a3a261-e4df-4a80-abfc-14bfe9c94752,Completed,91bc245e-01c6-4f95-ac96-7f040f9b0d58,Mini,Ahmedabad,Kumer Nagar,Master,110.12
7/11/2025,11:59:03,452dd0ed-67ef-44ac-8afe-13121176740e,Completed,458e9b44-c474-44f3-ab15-79c1637ffec8,Bike,Chennai,Grewal,Badami Path,1047.91
8/3/2025,10:19:30,f9aec41a-f79b-48bc-beb1-f5c725c10f47,Ongoing,e4f74234-8a74-4f0a-85ac-30ced8bbbc93,Auto,Bangalore,Rajagopal Road,Krishnamurthy Marg,300.79
6/19/2025,3:37:40,02380d12-fb5c-4529-89f5-ea2f696f05f7,Cancelled,397c79a4-7dbe-4645-a969-fe9e01a6646a,Auto,Mumbai,Kara Road,Dalal Ganj,797.79
7/25/2025,8:10:35,6aeabea7-860e-45ca-b936-1a1535c93fbf,Completed,4a7d756b-a9f6-4401-ae5f-73b8a80bfd62,Mini,Jaipur,Bhandari Marg,Mahal Street,1114.22
7/10/2025,18:59:22,b8b868e1-7906-4d1b-86f4-e5a0deee01ab,Ongoing,ab9f1a3e-af58-454b-9dbf-3d012844fbbc,Auto,Ahmedabad,Bhalla,Mallick Nagar,436.02
7/1/2025,10:44:41,6ebfb3f5-5bbf-4b47-b6a4-1513711f3e09,Completed,36919103-da6f-412d-8eb0-6d331e41f93c,Auto,Lucknow,Deo Zila,Sani Road,996.61
6/26/2025,21:11:37,477f88fb-1bb1-4dd6-81c0-d1f05c698109,Completed,9f2fff02-6241-449d-83de-f6437e4d02b7,Prime Plus,Hyderabad,Trivedi Zila,Bali Chowk,1469.92
6/28/2025,22:54:29,333f6021-2b10-454b-9f4e-854e1cfe8b31,Ongoing,52e4c03b-f005-40a6-9b7d-5599463deea4,eBike,Ahmedabad,Din Ganj,Raj Ganj,54.66
6/21/2025,11:56:42,bda35352-0ecb-4d3d-842b-f0d47dc796ab,Cancelled,569c77f1-fd66-44ac-8e66-5776002bf8c4,Mini,Bangalore,Borah Street,Dada Road,541.41
6/20/2025,22:39:11,c1547033-8523-4ea7-b290-dc31e84efaa4,Ongoing,1ab4b6e6-e24f-4c1e-8715-fb43f7bee606,Mini,Pune,Majumdar Path,Sachar Road,776.25
7/8/2025,0:05:36,8c2713d4-7147-4405-b84d-3c0e6d6d7611,Completed,d2300922-f16b-4f4c-bfc2-403c645f1781,eBike,Hyderabad,Sharaf Zila,Karnik Street,538.96
6/12/2025,22:22:42,7a4422d2-9076-481b-9710-8f935972188c,Cancelled,384c0884-37ac-4610-b24f-6570f1d59ea7,Mini,Ahmedabad,Deep Nagar,Choudhary Path,1334.17
6/18/2025,18:55:22,04abf815-61b2-4bbf-b2e4-f0bfdebaea1c,Ongoing,ce10635e-3c00-4683-8823-75cf4c05d95f,Prime SUV,Ahmedabad,Agate Chowk,Lall Street,748.48
6/10/2025,7:43:42,8bdc2b03-db3b-432f-a90f-74ca4bfb9386,Ongoing,a25f95ff-e065-4fbf-aac3-88ec351fca55,eBike,Ahmedabad,Babu Chowk,Guha Ganj,1418.23
7/23/2025,2:07:18,aa62df93-d2e2-4b92-afae-31c096239cb8,Cancelled,e5ca97b3-507a-402d-8c6b-9d90ff1b1866,eBike,Jaipur,Vala Path,Bhakta Path,302.85
7/15/2025,21:13:24,ab9e47af-a285-460a-beb9-f43870c6466f,Completed,42b4b887-4e79-4185-9521-66b4083d6c47,Bike,Jaipur,Hora Street,Ghose Road,616.68
6/27/2025,6:29:34,69b33dd4-2823-4791-a731-f46ef5dfcf07,Ongoing,03e1a8e6-ca33-4082-a848-070523ad7037,eBike,Jaipur,Khurana Chowk,Amble Ganj,453.86
7/7/2025,5:10:36,6d5b5a55-adbc-4039-98a7-3e0570fdb193,Ongoing,01991821-4db4-4b04-a05c-c1d76ebe3288,Mini,Ahmedabad,Rajan Zila,Khare Path,515.87
6/27/2025,7:43:43,22856a78-8845-49d9-8073-7b7602d12d7c,Ongoing,464fe664-7e1f-4afe-b698-b04d28d264f6,Prime Sedan,Jaipur,Singh Ganj,Mani Marg,905.45
6/8/2025,7:42:33,fec86990-ca8f-4d54-b218-2f45ad1b5cbd,Completed,c020e34e-c78e-4429-87b3-77620c114a50,Bike,Pune,Kade Path,Solanki Street,73.2
8/1/2025,15:59:40,fbab23ac-def3-4a3b-ad98-316fcdc17889,Ongoing,b5ae7f6e-a390-450b-bd27-41aff2ccef4a,Prime SUV,Pune,Sawhney Path,Sarna Zila,1207.22
6/6/2025,2:23:59,079da66a-56dd-4771-aaba-88c39bcbde73,Cancelled,d8e31ded-80db-4878-ac05-d94ef526940a,Bike,Pune,Dass Road,Shroff Zila,893.25
6/12/2025,3:48:58,d6b8aaf5-3edf-423a-9bd0-3ff478ff3de1,Cancelled,6f568240-215f-4275-86af-7a9c9acf210f,Prime Sedan,Ahmedabad,Kothari,Sem Nagar,369.54
6/29/2025,13:36:05,d866587b-f640-4ade-b07f-6cdd74888bf9,Ongoing,7d434c28-300e-405d-9abe-a8f69e11cbf7,eBike,Bangalore,Sharaf Marg,Bawa,823.76
7/7/2025,14:18:31,d268e515-ae44-495d-8091-b108d37e310a,Ongoing,16daec57-afe9-4e3a-8e2b-31e39a122710,eBike,Lucknow,Seth Zila,Ratti,429.68
7/19/2025,1:41:22,89a16dd6-9b91-494d-8388-6e79a4ad7303,Cancelled,efc52748-2289-436b-8aa8-8fee7c062cf9,eBike,Hyderabad,Kapur,Lanka Zila,669.64
7/17/2025,6:46:22,e034d7f8-66d5-480f-9ebb-663cd2c1d170,Cancelled,56365be9-b56a-49fe-be06-2c20a4250f5f,eBike,Hyderabad,Shan Nagar,Kaul Nagar,491.85
7/5/2025,3:27:40,9b9f4e6e-942b-474c-9943-b75bde9ea269,Ongoing,a2085716-950e-4e16-9166-acc8b90ab39a,Mini,Hyderabad,Rajagopalan Ganj,Jaggi Circle,1277.32
7/19/2025,8:26:33,28b01fde-d8c4-44ee-aadd-0640b491ec34,Cancelled,8ede875e-0883-4592-bca1-54a09bc09fb1,Prime SUV,Hyderabad,Srivastava Marg,Badami Marg,970.88
7/18/2025,20:48:30,d3ab46ca-3746-4184-b4d9-df6b8950f2fc,Completed,7fe2a11d-99b2-4178-a8c8-d36469d45d48,Prime Sedan,Kolkata,Sahni Chowk,Dar Road,1118.71
6/15/2025,14:47:42,930928b2-aa43-4bf8-bc6d-c87c917c3cf4,Completed,96b19478-e057-40f7-9531-c63d8b31797a,Auto,Hyderabad,Sankaran Path,Sharaf Street,475.72
6/15/2025,5:57:23,bb964bcb-6d95-4329-bfd5-4cbfdf1c1dbb,Completed,c9e30733-5735-4184-97e5-c34c87c68450,Prime Plus,Kolkata,Brahmbhatt Ganj,Venkataraman Path,710.64
7/29/2025,18:34:26,fed9406a-1348-41d1-a5db-d198990175f2,Completed,2fd1c58b-1467-4929-87c1-6c47885d58cd,Prime Plus,Pune,Keer,Gour Zila,1436.47
6/11/2025,0:17:40,deca96be-76b3-48cf-805a-2e7b74dd303d,Cancelled,20f08e27-d495-401c-b4b8-b80d710f0cb3,Auto,Jaipur,Bora Path,Kothari Path,807.7
6/23/2025,9:03:21,44ccc17d-2c16-47a4-992f-3769964dd48f,Completed,5a83d5e5-975b-47da-9718-35ac6913e638,Prime Plus,Lucknow,Anand Zila,Rajagopal Nagar,449.92
6/19/2025,21:52:26,ceef93fd-a75b-4d5f-ab36-c848fcfc7d87,Ongoing,c3315a99-1384-4a03-8e64-9e8761fd7d41,Auto,Ahmedabad,Yohannan Circle,Dhawan Ganj,712.7
6/8/2025,16:07:53,cb5c5345-7691-43ce-858b-a73b6df8559f,Ongoing,e244c250-b89e-49e8-8365-65843b9fc9df,Prime SUV,Pune,Chopra Circle,Ray Nagar,624.46
7/10/2025,22:48:12,990f6c1f-b9a4-451d-9075-f292859dda33,Completed,4ebcfeb0-fca1-4b91-b813-a2e545f6aa20,Auto,Chennai,Bora Road,Babu Chowk,594.01
7/15/2025,21:51:15,314e02df-2248-4300-bd6d-56c5660dc6cf,Ongoing,98d18e91-951b-480f-896e-54cbff7e879b,eBike,Hyderabad,Johal Zila,Walia Road,836.24
6/29/2025,9:11:59,c03ebb75-a8b6-402a-ae91-895d5e0333d0,Completed,50056ff4-ad82-48a5-a2cf-e50af278c30e,Prime Plus,Ahmedabad,Konda Circle,Chahal Ganj,704.49
7/16/2025,4:36:16,ce2498be-75cc-4957-a24a-9f0935e1e4f2,Completed,765ba5b6-0cf7-441c-8f7a-9b35ff864020,Prime SUV,Bangalore,Kothari,Raja Nagar,995.15
7/16/2025,15:33:11,458b4305-79e9-40f4-90a8-72273ea32888,Completed,ebc699a1-d5ce-4b74-a7d7-65767b13e293,Auto,Jaipur,Sarma,Manda Road,1291.4
7/25/2025,7:04:25,0a5cd69d-fdee-423f-8eac-351e143f157f,Ongoing,99f9ffba-2cb2-4484-a9b3-1ced4f736c85,Prime Plus,Delhi,Luthra Path,Char Path,1323.78
7/26/2025,15:51:19,5d946538-0551-4586-af1c-b2763adb1cba,Ongoing,d99b609c-1230-4432-9037-6ca48a6c8e17,Mini,Lucknow,Mand Circle,Kanda Zila,421.79
6/7/2025,15:27:15,a2140df2-810c-4a57-ab8b-8aff9a308bed,Completed,e28b8e5c-1d9c-4472-bf20-b5124a98d822,eBike,Jaipur,Char Zila,Dugar,650.44
6/16/2025,7:26:45,1f6384a3-2915-4a00-82f6-31329b380d71,Completed,43a56b2b-4f28-4f61-a754-6652f10e254e,Prime Plus,Chennai,Dyal Road,Gala,727.66
7/8/2025,0:44:03,7cc4a89d-aafa-4301-b73b-41edc91f501a,Completed,07ab6dba-172b-4666-af56-8968c8f05a32,eBike,Kolkata,Kala Marg,Subramanian Ganj,1035.18
7/3/2025,20:45:50,96a6d7d9-6402-446f-b18f-841234a66280,Completed,8454ef0e-1636-4f22-9659-be7707ca3f52,Prime Plus,Ahmedabad,Ganguly Road,Subramanian Ganj,612.16
7/7/2025,3:56:23,ee3ad8d2-f4d8-43cc-a500-e7442d6d4a58,Cancelled,5099bf58-2d61-4923-891b-a14e90536be9,Mini,Mumbai,Rastogi Nagar,Lalla Marg,389.07
7/26/2025,17:15:41,319c2acf-6a55-43ac-be95-b2c12601058f,Completed,06f84c82-a3b9-4ace-816b-00445ce735c5,Prime SUV,Hyderabad,Wagle Chowk,Walia Chowk,852.51
7/26/2025,19:18:47,ab5f3042-1027-4a13-8dab-e962915c4617,Ongoing,99542db9-7c09-4c7c-ac5d-8254d1e65e18,eBike,Hyderabad,Varma Path,Madan Ganj,1223.25
6/29/2025,3:37:43,895d3065-3f81-45e0-9b87-282af9395cb5,Completed,70f7767e-ee10-4dac-89f2-713c500b207d,Prime SUV,Pune,De Path,Gera Street,1448.78
6/14/2025,5:00:11,0f7b32e4-a2a6-4683-9944-c3533f373a89,Cancelled,fc67a490-b7c7-46fb-89d3-772012d8d408,Prime SUV,Lucknow,D’Alia,Bhargava Ganj,147.36
6/12/2025,21:58:09,570175c0-4d27-466f-8342-53f360e36bab,Ongoing,7ff78b72-eb83-42f5-ae48-df4ab6ceb9b8,Bike,Bangalore,Kant Road,Batta Chowk,1005.73
7/29/2025,15:08:57,e0a9029c-88a7-46d9-adc7-d50eab1516d7,Cancelled,108b4bd3-d24e-4c8f-935f-89a2b4e8906b,Prime Plus,Ahmedabad,Saraf Zila,Rama Path,1329.29
7/28/2025,12:08:35,464ee553-56b1-4bb4-b8b4-c6fe60afdb7e,Completed,50aa4096-33df-4d59-8b96-b596e741af38,Auto,Lucknow,Sandal Circle,Dasgupta Street,176.34
6/15/2025,4:35:23,5ea6dc41-1b0e-43ac-ba30-0cc9e582cc93,Ongoing,e3860572-4915-4f54-8ba2-e0d3c5584dd7,Prime Sedan,Ahmedabad,Dube Chowk,Srinivas Marg,590.51
7/19/2025,7:49:17,566f8fae-caf6-41d1-838f-37d7fed15608,Completed,08874f86-5c00-45b0-8a91-4c5285c439b2,Prime SUV,Bangalore,Koshy Chowk,Issac,800.42
7/24/2025,15:52:16,bad99491-2c13-408b-8760-bfea68b2c9fa,Ongoing,fca21489-00d7-4032-a728-ed6547db5a1d,Mini,Jaipur,Dada Nagar,Varughese Circle,932.95
6/12/2025,19:26:02,58e38700-d953-4990-aabb-026b0c042d74,Ongoing,96651b51-76a7-440d-9073-6ced147e570e,Prime Plus,Mumbai,Kumar Chowk,Kanda Ganj,98.66
8/1/2025,18:30:10,fce1d4d0-79f1-4260-bdef-5e33fdf433bf,Ongoing,2bede652-bcfd-45f2-9cc4-14dc3523de1b,Mini,Hyderabad,Trivedi Zila,Master Road,136.73
6/24/2025,17:59:41,bb59cbb0-0148-42bf-8844-0f159678c790,Cancelled,b2392caf-d8c8-4ffc-9d2c-72de8f4418e2,Mini,Ahmedabad,Sarin Street,Wagle,706.58
7/26/2025,23:26:56,55f13588-2298-4568-a20e-f7d298f68f0a,Completed,b6566a9a-2a44-4b50-8aaa-76628aee2bbb,Auto,Kolkata,Mander Chowk,Hans Circle,1390.53
7/26/2025,8:53:36,b85c2b25-1842-49ed-a20e-216402bbf45a,Cancelled,3420ade2-c53f-4c25-b2aa-b86891f6749a,Auto,Bangalore,Kumar Ganj,Bera Circle,292.06
7/28/2025,10:59:57,cadae1c1-8962-4fe0-ad1d-a66e7a83d080,Cancelled,eeee7d9f-4e90-4f02-8227-ec2532c1848f,Prime Plus,Chennai,Sahota Chowk,Kumer Path,1272.53
